source,target,type,id,,weight
131,310,Directed,879,,0.1469
131,311,Directed,880,,0.1494
132,152,Directed,881,,0.0243
132,174,Directed,882,,0.0212
132,230,Directed,883,,0.0643
132,255,Directed,884,,0.0858
133,140,Directed,885,,0.0062
133,144,Directed,886,,0.0821
133,152,Directed,887,,0.0802
133,166,Directed,888,,0.0481
133,172,Directed,889,,0.0201
133,182,Directed,890,,0.0373
133,219,Directed,891,,0.1101
133,232,Directed,892,,0.0669
133,255,Directed,893,,0.0936
133,258,Directed,894,,0.1113
133,261,Directed,895,,0.0806
133,293,Directed,896,,0.1082
134,136,Directed,897,,0.0046
135,139,Directed,898,,0.005
136,152,Directed,899,,0.0337
137,139,Directed,900,,0.0191
137,152,Directed,901,,0.0257
137,161,Directed,902,,0.0114
137,176,Directed,903,,0.0187
137,255,Directed,904,,0.0702
138,183,Directed,905,,0.0253
138,201,Directed,906,,0.0333
139,161,Directed,907,,0.0171
139,162,Directed,908,,0.0331
139,167,Directed,909,,0.0272
139,177,Directed,910,,0.0277
139,230,Directed,911,,0.0546
140,166,Directed,912,,0.0426
140,182,Directed,913,,0.0382
141,157,Directed,914,,0.0083
141,177,Directed,915,,0.0183
142,144,Directed,916,,0.0194
142,166,Directed,917,,0.0564
142,172,Directed,918,,0.1083
142,198,Directed,919,,0.0983
142,216,Directed,920,,0.1105
142,225,Directed,921,,0.1062
142,229,Directed,922,,0.0895
142,233,Directed,923,,0.0724
142,261,Directed,924,,0.1219
142,293,Directed,925,,0.1469
143,147,Directed,926,,0.0055
143,152,Directed,927,,0.0364
143,162,Directed,928,,0.014
143,170,Directed,929,,0.0148
143,174,Directed,930,,0.0239
143,221,Directed,931,,0.0552
143,230,Directed,932,,0.0666
143,299,Directed,933,,0.1253
143,306,Directed,934,,0.1394
143,310,Directed,935,,0.1452
143,311,Directed,936,,0.1479
144,150,Directed,937,,0.1945
144,162,Directed,938,,0.1873
144,166,Directed,939,,0.0374
144,168,Directed,940,,0.028
144,169,Directed,941,,0.0416
144,172,Directed,942,,0.089
144,176,Directed,943,,0.1401
144,177,Directed,944,,0.1767
144,181,Directed,945,,0.0416
144,182,Directed,946,,0.1118
144,183,Directed,947,,0.0529
144,197,Directed,948,,0.0599
144,201,Directed,949,,0.0609
144,203,Directed,950,,0.0603
144,213,Directed,951,,0.0549
144,216,Directed,952,,0.0929
144,219,Directed,953,,0.0477
144,225,Directed,954,,0.0895
144,233,Directed,955,,0.0613
144,245,Directed,956,,0.0708
144,246,Directed,957,,0.0704
144,248,Directed,958,,0.0731
144,250,Directed,959,,0.0704
144,253,Directed,960,,0.0742
144,255,Directed,961,,0.156
144,258,Directed,962,,0.0702
144,261,Directed,963,,0.1071
144,263,Directed,964,,0.0813
144,274,Directed,965,,0.083
144,292,Directed,966,,0.1512
144,293,Directed,967,,0.1335
144,297,Directed,968,,0.1276
144,299,Directed,969,,0.1958
145,148,Directed,970,,0.0074
145,182,Directed,971,,0.0198
146,147,Directed,972,,0.0017
146,150,Directed,973,,0.0014
146,152,Directed,974,,0.0325
146,159,Directed,975,,0.0466
146,161,Directed,976,,0.0533
146,166,Directed,977,,0.1583
146,167,Directed,978,,0.0641
146,168,Directed,979,,0.1686
146,172,Directed,980,,0.1071
146,174,Directed,981,,0.0209
146,176,Directed,982,,0.0574
146,177,Directed,983,,0.0253
146,179,Directed,984,,0.0244
146,182,Directed,985,,0.0862
146,189,Directed,986,,0.0654
146,202,Directed,987,,0.0358
146,212,Directed,988,,0.039
146,217,Directed,989,,0.079
146,218,Directed,990,,0.0543
146,221,Directed,991,,0.0531
146,230,Directed,992,,0.0642
146,232,Directed,993,,0.0987
146,237,Directed,994,,0.0704
146,255,Directed,995,,0.0868
146,260,Directed,996,,0.0815
146,261,Directed,997,,0.14
146,284,Directed,998,,0.106
146,292,Directed,999,,0.1326
146,293,Directed,1000,,0.1503
146,299,Directed,1001,,0.1238
146,301,Directed,1002,,0.13
146,305,Directed,1003,,0.1353
146,306,Directed,1004,,0.1383
146,307,Directed,1005,,0.1418
146,310,Directed,1006,,0.1441
146,311,Directed,1007,,0.1468
147,150,Directed,1008,,0.002
147,152,Directed,1009,,0.031
147,153,Directed,1010,,0.1684
147,159,Directed,1011,,0.045
147,161,Directed,1012,,0.0517
147,162,Directed,1013,,0.0095
147,166,Directed,1014,,0.1567
147,167,Directed,1015,,0.0625
147,172,Directed,1016,,0.1055
147,174,Directed,1017,,0.0193
147,176,Directed,1018,,0.0558
147,177,Directed,1019,,0.0237
147,179,Directed,1020,,0.0229
147,182,Directed,1021,,0.0845
147,201,Directed,1022,,0.2472
147,202,Directed,1023,,0.0344
147,212,Directed,1024,,0.0378
147,217,Directed,1025,,0.0773
147,218,Directed,1026,,0.0528
147,219,Directed,1027,,0.2134
147,221,Directed,1028,,0.0517
147,230,Directed,1029,,0.0627
147,232,Directed,1030,,0.097
147,248,Directed,1031,,0.2344
147,249,Directed,1032,,0.0736
147,255,Directed,1033,,0.0852
147,258,Directed,1034,,0.2049
147,260,Directed,1035,,0.0802
147,261,Directed,1036,,0.1383
147,273,Directed,1037,,0.0893
147,284,Directed,1038,,0.1047
147,292,Directed,1039,,0.131
147,293,Directed,1040,,0.1487
147,298,Directed,1041,,0.1155
147,299,Directed,1042,,0.1226
147,300,Directed,1043,,0.1247
147,301,Directed,1044,,0.1288
147,305,Directed,1045,,0.134
147,306,Directed,1046,,0.1372
147,307,Directed,1047,,0.1406
147,310,Directed,1048,,0.143
147,311,Directed,1049,,0.1457
147,320,Directed,1050,,0.2151
147,321,Directed,1051,,0.2166
147,322,Directed,1052,,0.2187
147,324,Directed,1053,,0.2201
147,325,Directed,1054,,0.2247
148,158,Directed,1055,,0.0094
148,166,Directed,1056,,0.0779
148,182,Directed,1057,,0.0186
149,152,Directed,1058,,0.0244
149,157,Directed,1059,,0.008
149,221,Directed,1060,,0.0487
149,230,Directed,1061,,0.059
149,255,Directed,1062,,0.0811
150,152,Directed,1063,,0.0328
150,159,Directed,1064,,0.0468
150,162,Directed,1065,,0.0104
150,166,Directed,1066,,0.1586
150,167,Directed,1067,,0.0643
150,174,Directed,1068,,0.0203
150,176,Directed,1069,,0.0574
150,177,Directed,1070,,0.0247
150,179,Directed,1071,,0.0238
150,182,Directed,1072,,0.0863
150,201,Directed,1073,,0.2491
150,202,Directed,1074,,0.0349
150,212,Directed,1075,,0.0379
150,219,Directed,1076,,0.2151
150,221,Directed,1077,,0.0522
150,230,Directed,1078,,0.0634
150,248,Directed,1079,,0.236
150,255,Directed,1080,,0.086
150,258,Directed,1081,,0.2065
150,261,Directed,1082,,0.1396
150,263,Directed,1083,,0.2335
150,292,Directed,1084,,0.1318
150,296,Directed,1085,,0.1517
150,299,Directed,1086,,0.1227
150,301,Directed,1087,,0.1289
150,306,Directed,1088,,0.1371
150,310,Directed,1089,,0.1429
150,311,Directed,1090,,0.1456
150,320,Directed,1091,,0.2143
150,321,Directed,1092,,0.2158
150,322,Directed,1093,,0.2178
150,324,Directed,1094,,0.2193
150,325,Directed,1095,,0.2238
151,201,Directed,1096,,0.0276
152,156,Directed,1097,,0.0277
152,157,Directed,1098,,0.0178
152,158,Directed,1099,,0.0412
152,159,Directed,1100,,0.0144
152,161,Directed,1101,,0.0211
152,162,Directed,1102,,0.0261
152,166,Directed,1103,,0.1258
152,167,Directed,1104,,0.0318
152,170,Directed,1105,,0.0305
152,172,Directed,1106,,0.0747
152,174,Directed,1107,,0.0221
152,176,Directed,1108,,0.0265
152,177,Directed,1109,,0.0204
152,179,Directed,1110,,0.0225
152,182,Directed,1111,,0.0542
152,183,Directed,1112,,0.2114
152,186,Directed,1113,,0.0214
152,187,Directed,1114,,0.0235
152,189,Directed,1115,,0.0357
152,191,Directed,1116,,0.0439
152,192,Directed,1117,,0.0323
152,198,Directed,1118,,0.0917
152,201,Directed,1119,,0.2163
152,202,Directed,1120,,0.0321
152,210,Directed,1121,,0.0373
152,212,Directed,1122,,0.04
152,215,Directed,1123,,0.04
152,217,Directed,1124,,0.0531
152,218,Directed,1125,,0.042
152,219,Directed,1126,,0.1828
152,221,Directed,1127,,0.0447
152,222,Directed,1128,,0.0486
152,230,Directed,1129,,0.0505
152,232,Directed,1130,,0.0719
152,233,Directed,1131,,0.1441
152,248,Directed,1132,,0.2042
152,252,Directed,1133,,0.0654
152,255,Directed,1134,,0.0688
152,256,Directed,1135,,0.0741
152,258,Directed,1136,,0.1754
152,261,Directed,1137,,0.1122
152,263,Directed,1138,,0.2023
152,284,Directed,1139,,0.0958
152,288,Directed,1140,,0.1319
152,292,Directed,1141,,0.1126
152,293,Directed,1142,,0.1265
152,297,Directed,1143,,0.14
152,299,Directed,1144,,0.1153
152,301,Directed,1145,,0.1202
152,305,Directed,1146,,0.1257
152,306,Directed,1147,,0.1319
152,307,Directed,1148,,0.1335
152,310,Directed,1149,,0.1378
152,311,Directed,1150,,0.1404
153,166,Directed,1151,,0.0137
153,203,Directed,1152,,0.0806
153,248,Directed,1153,,0.0845
153,261,Directed,1154,,0.0892
153,293,Directed,1155,,0.1171
154,164,Directed,1156,,0.0062
154,171,Directed,1157,,0.0128
154,182,Directed,1158,,0.018
155,171,Directed,1159,,0.0094
157,177,Directed,1160,,0.0125
157,221,Directed,1161,,0.0426
157,230,Directed,1162,,0.0521
157,255,Directed,1163,,0.0738
158,161,Directed,1164,,0.0207
158,171,Directed,1165,,0.0074
158,182,Directed,1166,,0.0162
159,161,Directed,1167,,0.0068
159,162,Directed,1168,,0.039
159,166,Directed,1169,,0.112
159,167,Directed,1170,,0.0175
159,174,Directed,1171,,0.0327
159,176,Directed,1172,,0.0128
159,179,Directed,1173,,0.0317
159,182,Directed,1174,,0.0398
159,217,Directed,1175,,0.0417
159,219,Directed,1176,,0.1685
159,230,Directed,1177,,0.0468
159,248,Directed,1178,,0.1898
159,255,Directed,1179,,0.0612
159,258,Directed,1180,,0.161
159,261,Directed,1181,,0.099
159,293,Directed,1182,,0.1148
159,299,Directed,1183,,0.1108
159,301,Directed,1184,,0.1149
160,182,Directed,1185,,0.0122
161,162,Directed,1186,,0.0457
161,167,Directed,1187,,0.0108
161,174,Directed,1188,,0.039
161,179,Directed,1189,,0.0378
161,182,Directed,1190,,0.0332
161,189,Directed,1191,,0.0183
161,191,Directed,1192,,0.0245
161,230,Directed,1193,,0.0478
161,248,Directed,1194,,0.1832
161,255,Directed,1195,,0.0598
161,261,Directed,1196,,0.0936
161,299,Directed,1197,,0.1106
161,301,Directed,1198,,0.1143
162,166,Directed,1199,,0.151
162,167,Directed,1200,,0.0563
162,172,Directed,1201,,0.0994
162,174,Directed,1202,,0.0099
162,176,Directed,1203,,0.0486
162,177,Directed,1204,,0.0144
162,179,Directed,1205,,0.0134
162,182,Directed,1206,,0.0777
162,201,Directed,1207,,0.241
162,202,Directed,1208,,0.025
162,212,Directed,1209,,0.0289
162,217,Directed,1210,,0.0684
162,218,Directed,1211,,0.0433
162,219,Directed,1212,,0.2065
162,221,Directed,1213,,0.0423
162,230,Directed,1214,,0.0532
162,232,Directed,1215,,0.0881
162,237,Directed,1216,,0.0593
162,243,Directed,1217,,0.0552
162,248,Directed,1218,,0.227
162,249,Directed,1219,,0.0641
162,252,Directed,1220,,0.0621
162,255,Directed,1221,,0.0757
162,258,Directed,1222,,0.1971
162,261,Directed,1223,,0.1295
162,273,Directed,1224,,0.08
162,284,Directed,1225,,0.0954
162,288,Directed,1226,,0.1465
162,292,Directed,1227,,0.1215
162,293,Directed,1228,,0.1393
162,299,Directed,1229,,0.1136
162,301,Directed,1230,,0.1196
162,305,Directed,1231,,0.1249
162,306,Directed,1232,,0.1284
162,307,Directed,1233,,0.1317
162,310,Directed,1234,,0.1342
162,311,Directed,1235,,0.1369
162,321,Directed,1236,,0.2101
163,182,Directed,1237,,0.011
164,182,Directed,1238,,0.0128
165,201,Directed,1239,,0.021
166,167,Directed,1240,,0.0947
166,168,Directed,1241,,0.0104
166,169,Directed,1242,,0.0758
166,172,Directed,1243,,0.052
166,173,Directed,1244,,0.0114
166,174,Directed,1245,,0.1438
166,175,Directed,1246,,0.0195
166,176,Directed,1247,,0.1032
166,177,Directed,1248,,0.1399
166,181,Directed,1249,,0.0094
166,182,Directed,1250,,0.0746
166,183,Directed,1251,,0.0857
166,184,Directed,1252,,0.0158
166,197,Directed,1253,,0.0905
166,198,Directed,1254,,0.0431
166,201,Directed,1255,,0.0914
166,203,Directed,1256,,0.0898
166,206,Directed,1257,,0.0634
166,213,Directed,1258,,0.0808
166,216,Directed,1259,,0.0572
166,217,Directed,1260,,0.0991
166,219,Directed,1261,,0.0631
166,225,Directed,1262,,0.056
166,230,Directed,1263,,0.1295
166,232,Directed,1264,,0.0883
166,233,Directed,1265,,0.0461
166,242,Directed,1266,,0.0917
166,245,Directed,1267,,0.0869
166,246,Directed,1268,,0.0847
166,248,Directed,1269,,0.0886
166,250,Directed,1270,,0.0821
166,251,Directed,1271,,0.0883
166,253,Directed,1272,,0.0881
166,255,Directed,1273,,0.1195
166,258,Directed,1274,,0.0706
166,261,Directed,1275,,0.077
166,263,Directed,1276,,0.0919
166,274,Directed,1277,,0.0794
166,276,Directed,1278,,0.0766
166,288,Directed,1279,,0.0977
166,292,Directed,1280,,0.1196
166,293,Directed,1281,,0.1055
166,296,Directed,1282,,0.1085
166,297,Directed,1283,,0.1032
166,299,Directed,1284,,0.1618
166,301,Directed,1285,,0.1603
166,311,Directed,1286,,0.1832
166,313,Directed,1287,,0.3226
167,172,Directed,1288,,0.0431
167,174,Directed,1289,,0.0493
167,176,Directed,1290,,0.0105
167,179,Directed,1291,,0.0478
167,182,Directed,1292,,0.0227
167,189,Directed,1293,,0.015
167,191,Directed,1294,,0.0172
167,201,Directed,1295,,0.1848
167,217,Directed,1296,,0.0344
167,219,Directed,1297,,0.151
167,230,Directed,1298,,0.0509
167,232,Directed,1299,,0.0484
167,248,Directed,1300,,0.1726
167,255,Directed,1301,,0.0588
167,258,Directed,1302,,0.1441
167,261,Directed,1303,,0.0851
167,292,Directed,1304,,0.0951
167,293,Directed,1305,,0.1038
167,299,Directed,1306,,0.1108
167,301,Directed,1307,,0.1138
167,302,Directed,1308,,0.1143
167,307,Directed,1309,,0.128
167,310,Directed,1310,,0.1341
167,311,Directed,1311,,0.1365
168,248,Directed,1312,,0.08
168,258,Directed,1313,,0.0647
168,261,Directed,1314,,0.0818
169,183,Directed,1315,,0.012
169,197,Directed,1316,,0.0211
169,201,Directed,1317,,0.0222
169,203,Directed,1318,,0.0232
169,213,Directed,1319,,0.026
169,219,Directed,1320,,0.0402
169,246,Directed,1321,,0.0532
169,248,Directed,1322,,0.0536
169,258,Directed,1323,,0.0701
169,261,Directed,1324,,0.1319
169,263,Directed,1325,,0.0659
172,174,Directed,1326,,0.0919
172,176,Directed,1327,,0.0513
172,179,Directed,1328,,0.0901
172,182,Directed,1329,,0.0228
172,198,Directed,1330,,0.0209
172,201,Directed,1331,,0.1417
172,216,Directed,1332,,0.0302
172,217,Directed,1333,,0.0509
172,219,Directed,1334,,0.1085
172,225,Directed,1335,,0.0401
172,230,Directed,1336,,0.0802
172,232,Directed,1337,,0.0472
172,248,Directed,1338,,0.131
172,255,Directed,1339,,0.0752
172,258,Directed,1340,,0.1044
172,261,Directed,1341,,0.0623
172,263,Directed,1342,,0.1305
172,293,Directed,1343,,0.0891
172,299,Directed,1344,,0.1243
173,248,Directed,1345,,0.0774
173,261,Directed,1346,,0.0786
174,176,Directed,1347,,0.0407
174,177,Directed,1348,,0.0046
174,182,Directed,1349,,0.0698
174,201,Directed,1350,,0.2332
174,202,Directed,1351,,0.0162
174,204,Directed,1352,,0.0243
174,212,Directed,1353,,0.0219
174,217,Directed,1354,,0.0587
174,218,Directed,1355,,0.0338
174,219,Directed,1356,,0.1982
174,221,Directed,1357,,0.0333
174,230,Directed,1358,,0.0436
174,248,Directed,1359,,0.2183
174,255,Directed,1360,,0.0659
174,258,Directed,1361,,0.1882
174,261,Directed,1362,,0.1198
174,273,Directed,1363,,0.0712
174,284,Directed,1364,,0.0867
174,292,Directed,1365,,0.1117
174,293,Directed,1366,,0.1294
174,299,Directed,1367,,0.1053
174,301,Directed,1368,,0.1111
174,305,Directed,1369,,0.1164
174,306,Directed,1370,,0.1206
174,307,Directed,1371,,0.1234
174,310,Directed,1372,,0.1264
174,311,Directed,1373,,0.1291
174,321,Directed,1374,,0.2054
176,179,Directed,1375,,0.0388
176,182,Directed,1376,,0.0291
176,189,Directed,1377,,0.01
176,192,Directed,1378,,0.0096
176,201,Directed,1379,,0.1925
176,202,Directed,1380,,0.0402
176,212,Directed,1381,,0.0478
176,217,Directed,1382,,0.0297
176,218,Directed,1383,,0.0371
176,219,Directed,1384,,0.1579
176,221,Directed,1385,,0.0426
176,222,Directed,1386,,0.0311
176,230,Directed,1387,,0.0412
176,232,Directed,1388,,0.0468
176,233,Directed,1389,,0.1182
176,239,Directed,1390,,0.0564
176,248,Directed,1391,,0.1786
176,255,Directed,1392,,0.0516
176,256,Directed,1393,,0.0535
176,258,Directed,1394,,0.1493
176,261,Directed,1395,,0.0862
176,263,Directed,1396,,0.1762
176,271,Directed,1397,,0.0701
176,284,Directed,1398,,0.0831
176,292,Directed,1399,,0.0911
176,296,Directed,1400,,0.1048
176,299,Directed,1401,,0.1028
176,301,Directed,1402,,0.1064
176,305,Directed,1403,,0.1118
176,306,Directed,1404,,0.1204
176,307,Directed,1405,,0.1204
176,310,Directed,1406,,0.1261
176,311,Directed,1407,,0.1285
177,179,Directed,1408,,0.0022
177,182,Directed,1409,,0.0657
177,190,Directed,1410,,0.0092
177,201,Directed,1411,,0.229
177,202,Directed,1412,,0.0137
177,204,Directed,1413,,0.02
177,212,Directed,1414,,0.0206
177,218,Directed,1415,,0.03
177,230,Directed,1416,,0.0398
177,240,Directed,1417,,0.0627
177,248,Directed,1418,,0.2139
177,255,Directed,1419,,0.0618
177,258,Directed,1420,,0.1837
177,260,Directed,1421,,0.0592
177,261,Directed,1422,,0.1152
177,263,Directed,1423,,0.2108
177,273,Directed,1424,,0.0678
177,292,Directed,1425,,0.1075
177,293,Directed,1426,,0.125
177,299,Directed,1427,,0.1023
177,301,Directed,1428,,0.1079
177,310,Directed,1429,,0.1238
177,311,Directed,1430,,0.1264
177,321,Directed,1431,,0.2044
178,201,Directed,1432,,0.0171
179,182,Directed,1433,,0.0678
179,189,Directed,1434,,0.0448
179,217,Directed,1435,,0.0556
179,218,Directed,1436,,0.0302
179,221,Directed,1437,,0.0299
179,230,Directed,1438,,0.0401
179,232,Directed,1439,,0.0753
179,255,Directed,1440,,0.0624
179,260,Directed,1441,,0.0589
179,261,Directed,1442,,0.1167
179,292,Directed,1443,,0.1082
179,293,Directed,1444,,0.126
179,299,Directed,1445,,0.1019
179,301,Directed,1446,,0.1077
179,306,Directed,1447,,0.1173
179,307,Directed,1448,,0.1201
179,310,Directed,1449,,0.1232
179,311,Directed,1450,,0.1259
180,182,Directed,1451,,0.0095
181,182,Directed,1452,,0.073
181,188,Directed,1453,,0.005
181,219,Directed,1454,,0.0593
181,258,Directed,1455,,0.0634
181,261,Directed,1456,,0.0687
182,189,Directed,1457,,0.0241
182,191,Directed,1458,,0.0159
182,192,Directed,1459,,0.0301
182,195,Directed,1460,,0.0118
182,196,Directed,1461,,0.0133
182,198,Directed,1462,,0.0375
182,201,Directed,1463,,0.1634
182,203,Directed,1464,,0.1613
182,206,Directed,1465,,0.0211
182,207,Directed,1466,,0.0151
182,209,Directed,1467,,0.0261
182,211,Directed,1468,,0.0181
182,212,Directed,1469,,0.0743
182,216,Directed,1470,,0.0373
182,217,Directed,1471,,0.0313
182,219,Directed,1472,,0.1288
182,220,Directed,1473,,0.0327
182,221,Directed,1474,,0.065
182,222,Directed,1475,,0.0429
182,225,Directed,1476,,0.0489
182,226,Directed,1477,,0.0385
182,230,Directed,1478,,0.0586
182,232,Directed,1479,,0.0355
182,233,Directed,1480,,0.0901
182,239,Directed,1481,,0.0396
182,246,Directed,1482,,0.1458
182,248,Directed,1483,,0.15
182,250,Directed,1484,,0.1413
182,253,Directed,1485,,0.1483
182,255,Directed,1486,,0.0574
182,256,Directed,1487,,0.0529
182,258,Directed,1488,,0.1214
182,261,Directed,1489,,0.0655
182,263,Directed,1490,,0.1482
182,274,Directed,1491,,0.1225
182,284,Directed,1492,,0.0904
182,292,Directed,1493,,0.0837
182,293,Directed,1494,,0.0876
182,296,Directed,1495,,0.0905
182,297,Directed,1496,,0.0973
182,299,Directed,1497,,0.1088
182,301,Directed,1498,,0.1105
182,305,Directed,1499,,0.1155
182,306,Directed,1500,,0.1266
182,307,Directed,1501,,0.1246
182,310,Directed,1502,,0.1319
182,311,Directed,1503,,0.134
182,313,Directed,1504,,0.3823
182,321,Directed,1505,,0.2303
183,197,Directed,1506,,0.0099
183,201,Directed,1507,,0.011
183,203,Directed,1508,,0.0129
183,213,Directed,1509,,0.0208
183,219,Directed,1510,,0.0412
183,224,Directed,1511,,0.0338
183,245,Directed,1512,,0.0461
183,246,Directed,1513,,0.0489
183,248,Directed,1514,,0.0483
183,253,Directed,1515,,0.0516
183,258,Directed,1516,,0.0701
183,261,Directed,1517,,0.1369
183,263,Directed,1518,,0.0613
183,293,Directed,1519,,0.1575
184,255,Directed,1520,,0.1237
184,261,Directed,1521,,0.0738
184,293,Directed,1522,,0.1008
185,201,Directed,1523,,0.0088
186,192,Directed,1524,,0.0156
186,230,Directed,1525,,0.0304
189,192,Directed,1526,,0.0059
189,217,Directed,1527,,0.0202
189,230,Directed,1528,,0.0374
189,232,Directed,1529,,0.0369
189,255,Directed,1530,,0.0438
189,256,Directed,1531,,0.0444
189,261,Directed,1532,,0.0765
190,202,Directed,1533,,0.0083
190,230,Directed,1534,,0.0307
192,204,Directed,1535,,0.0246
192,217,Directed,1536,,0.0211
192,222,Directed,1537,,0.0215
192,255,Directed,1538,,0.042
193,201,Directed,1539,,0.0063
194,221,Directed,1540,,0.0207
195,207,Directed,1541,,0.0058
197,201,Directed,1542,,0.0011
197,213,Directed,1543,,0.0156
197,219,Directed,1544,,0.0392
197,245,Directed,1545,,0.0389
197,246,Directed,1546,,0.0422
197,248,Directed,1547,,0.041
197,250,Directed,1548,,0.0472
197,251,Directed,1549,,0.0427
197,253,Directed,1550,,0.0445
197,258,Directed,1551,,0.0662
197,261,Directed,1552,,0.1363
197,263,Directed,1553,,0.0541
198,206,Directed,1554,,0.021
198,216,Directed,1555,,0.0159
198,219,Directed,1556,,0.0915
198,232,Directed,1557,,0.0453
198,258,Directed,1558,,0.0845
198,261,Directed,1559,,0.0455
199,201,Directed,1560,,0.0072
199,213,Directed,1561,,0.0103
200,213,Directed,1562,,0.0093
201,203,Directed,1563,,0.0033
201,205,Directed,1564,,0.0099
201,213,Directed,1565,,0.0157
201,214,Directed,1566,,0.0103
201,217,Directed,1567,,0.1823
201,219,Directed,1568,,0.0395
201,224,Directed,1569,,0.0268
201,228,Directed,1570,,0.0244
201,230,Directed,1571,,0.2122
201,232,Directed,1572,,0.1667
201,233,Directed,1573,,0.0839
201,236,Directed,1574,,0.0278
201,242,Directed,1575,,0.0331
201,245,Directed,1576,,0.0385
201,246,Directed,1577,,0.0419
201,248,Directed,1578,,0.0406
201,250,Directed,1579,,0.047
201,251,Directed,1580,,0.0423
201,253,Directed,1581,,0.0441
201,255,Directed,1582,,0.1969
201,258,Directed,1583,,0.0662
201,261,Directed,1584,,0.1367
201,263,Directed,1585,,0.0536
201,276,Directed,1586,,0.0986
201,292,Directed,1587,,0.179
201,293,Directed,1588,,0.1558
201,299,Directed,1589,,0.2268
201,311,Directed,1590,,0.2423
201,313,Directed,1591,,0.2389
201,316,Directed,1592,,0.2359
201,318,Directed,1593,,0.2421
202,204,Directed,1594,,0.0136
202,212,Directed,1595,,0.0082
202,217,Directed,1596,,0.0495
202,221,Directed,1597,,0.0173
202,230,Directed,1598,,0.0287
202,255,Directed,1599,,0.0517
202,261,Directed,1600,,0.1097
203,219,Directed,1601,,0.0366
203,245,Directed,1602,,0.0353
203,246,Directed,1603,,0.0386
203,248,Directed,1604,,0.0373
203,250,Directed,1605,,0.0436
203,251,Directed,1606,,0.039
203,253,Directed,1607,,0.0408
203,258,Directed,1608,,0.0629
203,261,Directed,1609,,0.1338
203,263,Directed,1610,,0.0504
203,288,Directed,1611,,0.1407
203,293,Directed,1612,,0.1527
203,311,Directed,1613,,0.2392
204,218,Directed,1614,,0.0118
204,230,Directed,1615,,0.0208
205,213,Directed,1616,,0.0064
206,209,Directed,1617,,0.0058
206,239,Directed,1618,,0.0247
206,261,Directed,1619,,0.0456
208,258,Directed,1620,,0.0416
212,217,Directed,1621,,0.0539
212,221,Directed,1622,,0.0164
212,230,Directed,1623,,0.029
212,255,Directed,1624,,0.0521
212,261,Directed,1625,,0.1128
213,245,Directed,1626,,0.0255
213,246,Directed,1627,,0.0282
213,248,Directed,1628,,0.0279
213,253,Directed,1629,,0.0311
213,261,Directed,1630,,0.1213
213,263,Directed,1631,,0.0407
214,248,Directed,1632,,0.0308
215,230,Directed,1633,,0.0141
215,255,Directed,1634,,0.0289
216,225,Directed,1635,,0.0116
216,232,Directed,1636,,0.032
216,239,Directed,1637,,0.0234
216,255,Directed,1638,,0.0633
216,258,Directed,1639,,0.0862
216,261,Directed,1640,,0.0321
216,262,Directed,1641,,0.0324
216,293,Directed,1642,,0.0595
216,296,Directed,1643,,0.0627
217,218,Directed,1644,,0.0344
217,219,Directed,1645,,0.145
217,221,Directed,1646,,0.0403
217,222,Directed,1647,,0.014
217,230,Directed,1648,,0.0305
217,232,Directed,1649,,0.0197
217,239,Directed,1650,,0.0312
217,240,Directed,1651,,0.0142
217,248,Directed,1652,,0.1628
217,255,Directed,1653,,0.0263
217,256,Directed,1654,,0.0245
217,258,Directed,1655,,0.1315
217,261,Directed,1656,,0.0611
217,263,Directed,1657,,0.1586
217,271,Directed,1658,,0.0404
217,281,Directed,1659,,0.0525
217,283,Directed,1660,,0.058
217,284,Directed,1661,,0.0595
217,286,Directed,1662,,0.0541
217,292,Directed,1663,,0.0614
217,293,Directed,1664,,0.0734
217,296,Directed,1665,,0.0758
217,297,Directed,1666,,0.087
217,299,Directed,1667,,0.0784
217,301,Directed,1668,,0.0807
217,306,Directed,1669,,0.0963
217,307,Directed,1670,,0.095
217,310,Directed,1671,,0.1017
217,311,Directed,1672,,0.1039
217,321,Directed,1673,,0.1991
218,221,Directed,1674,,0.0062
218,230,Directed,1675,,0.0099
218,235,Directed,1676,,0.0118
218,249,Directed,1677,,0.0215
218,255,Directed,1678,,0.0327
218,261,Directed,1679,,0.0923
218,299,Directed,1680,,0.0735
219,230,Directed,1681,,0.1744
219,232,Directed,1682,,0.1286
219,233,Directed,1683,,0.0446
219,245,Directed,1684,,0.0243
219,246,Directed,1685,,0.023
219,248,Directed,1686,,0.0263
219,250,Directed,1687,,0.0227
219,253,Directed,1688,,0.0268
219,255,Directed,1689,,0.1582
219,258,Directed,1690,,0.0299
219,261,Directed,1691,,0.0972
219,263,Directed,1692,,0.0336
219,274,Directed,1693,,0.0436
219,276,Directed,1694,,0.0606
219,293,Directed,1695,,0.1165
219,297,Directed,1696,,0.1056
219,299,Directed,1697,,0.1873
219,301,Directed,1698,,0.1834
219,313,Directed,1699,,0.2595
220,226,Directed,1700,,0.0064
220,261,Directed,1701,,0.0331
221,230,Directed,1702,,0.0127
221,237,Directed,1703,,0.0197
221,243,Directed,1704,,0.0159
221,249,Directed,1705,,0.0219
221,252,Directed,1706,,0.021
221,255,Directed,1707,,0.0357
221,260,Directed,1708,,0.0291
221,261,Directed,1709,,0.0972
221,273,Directed,1710,,0.0379
221,284,Directed,1711,,0.0535
221,298,Directed,1712,,0.065
